NPI,Gender,State,Credentials,Specialty,ACETAMINOPHEN,CARISOPRODOL,FENTANYL,HYDROCODONE,HYDROMORPHONE,METHADONE,MORPHINE,MORPHINE,OXYCODONE,OXYCODONE,OXYCONTIN,TRAMADOL,Opioid,Total_Opioids
1225057516,F,TX,MD,Family Practice,0,0,0,18,0,0,0,0,0,0,0,11,1,29.0
1104077197,F,PA,DO,Internal Medicine,15,0,0,49,0,0,0,0,0,0,0,42,1,106.0
1346518412,F,MD,,Physician Assistant,0,0,0,0,0,0,0,0,0,12,0,0,1,12.0
1225268444,M,NJ,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1831135664,F,MI,MD,Family Practice,0,0,24,249,0,0,0,0,0,0,0,29,1,302.0
1487874244,M,PA,MD,Otolaryngology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1003894619,M,MI,MD,Internal Medicine,22,0,0,40,0,0,0,12,0,0,0,19,1,93.0
1649552225,M,VA,PAC,Physician Assistant,0,0,0,0,0,0,0,0,24,0,0,14,1,38.0
1881636082,M,FL,MD,Family Practice,0,25,0,427,0,0,0,0,17,0,0,186,1,655.0
1619082872,M,TX,MD,Emergency Medicine,36,0,0,51,0,0,0,0,0,0,0,13,1,100.0
1740514082,F,CA,PAC,Physician Assistant,0,0,0,14,0,0,0,0,0,0,0,0,1,14.0
1174506794,M,TN,BDS,Dentist,0,0,0,55,0,0,0,0,0,0,0,0,1,55.0
1518940394,F,NJ,MD,Family Practice,0,0,12,0,0,0,0,0,19,13,11,14,1,69.0
1831401132,M,TX,MD,Family Practice,0,0,0,11,0,0,0,0,0,0,0,49,1,60.0
1922018480,F,MN,MD,Hematology/Oncology,0,0,0,0,0,0,0,21,21,23,0,0,1,65.0
1538155908,M,CA,MD,Internal Medicine,0,0,0,209,0,0,0,0,19,0,0,165,1,393.0
1801826904,M,CA,MD,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1184062911,M,SC,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1326301003,F,MI,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1376723783,F,FL,ARNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1932199791,M,MI,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1689782583,M,WI,MD,Family Practice,15,0,0,61,0,0,0,0,0,0,15,44,1,135.0
1619060183,M,NY,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,15,1,15.0
1821223165,M,IA,MD,Otolaryngology,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1447284815,M,CA,DCPAC,Physician Assistant,0,0,0,85,0,0,0,0,20,0,0,19,1,124.0
1184777377,M,NY,DMD,Dentist,27,0,0,0,0,0,0,0,0,0,0,0,1,27.0
1750328043,M,IN,MD,Family Practice,25,0,61,565,0,0,15,16,62,39,12,427,1,1222.0
1902875552,M,TX,MD,Family Practice,127,35,0,746,0,0,0,0,0,0,0,217,1,1125.0
1225048291,M,MS,MD,Family Practice,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1700967122,M,WV,MD,Internal Medicine,18,0,0,302,0,0,0,0,29,36,0,186,1,571.0
1891743985,F,WI,APNP,Nurse Practitioner,0,0,0,40,0,0,0,0,0,0,0,39,1,79.0
1679506869,F,NY,MD,Emergency Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1730193368,M,FL,MD,Family Practice,0,0,0,62,0,0,0,0,0,0,0,68,1,130.0
1871597211,M,WI,MD,Internal Medicine,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1437323359,M,TN,MBBS,Emergency Medicine,0,0,0,0,0,0,0,0,46,0,0,12,1,58.0
1154393882,M,FL,MD,General Surgery,0,0,0,140,0,0,0,0,0,0,0,0,1,140.0
1386987741,M,OH,,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1679837413,F,MN,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1245527845,M,RI,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1710111505,F,WI,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1659369122,M,NJ,DO,Gastroenterology,15,0,0,0,0,0,0,0,0,0,0,0,1,15.0
1295747129,F,TX,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1740265925,M,CT,MD,Family Practice,0,0,0,17,0,0,0,0,0,0,0,28,1,45.0
1699753897,F,OH,MD,Physical Medicine and Rehabilitation,0,0,0,0,0,0,0,0,13,0,0,0,1,13.0
1174772982,M,NY,MD,Hematology/Oncology,0,0,15,0,0,0,0,0,13,19,0,0,1,47.0
1023187622,M,WA,MD,Internal Medicine,34,0,0,85,0,0,21,0,0,23,0,0,1,163.0
1477636082,F,NY,NP,Nurse Practitioner,0,0,62,201,0,0,0,21,81,41,0,60,1,466.0
1750475729,M,LA,DDS,Dentist,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1396730487,M,CT,MD,Hand Surgery,0,0,0,73,0,0,0,0,21,0,0,0,1,94.0
1568543809,M,NE,MD,Family Practice,0,0,0,22,0,0,0,0,14,0,0,0,1,36.0
1770735193,M,LA,PA,Physician Assistant,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
1639395767,F,MI,DO,Family Practice,0,0,42,321,0,0,24,0,15,20,12,155,1,589.0
1053668541,F,OR,PAC,Physician Assistant,0,0,0,24,0,0,0,0,0,0,0,20,1,44.0
1508975343,M,FL,MDPA,Gastroenterology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1427015775,F,FL,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1598891863,F,MI,DO,Emergency Medicine,0,0,0,51,0,0,0,0,0,0,0,0,1,51.0
1003986589,M,ME,DMDDRMEDDENT,Dentist,0,0,0,48,0,0,0,0,0,0,0,0,1,48.0
1194893230,F,OH,RNCNS,Certified Clinical Nurse Specialist,0,0,0,0,0,0,0,0,0,18,0,0,1,18.0
1851301907,F,GA,MD,Internal Medicine,0,11,0,17,0,0,0,0,0,0,0,0,1,28.0
1508848904,F,FL,WHCNPANP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1164460937,M,FL,MD,Family Practice,0,0,0,26,0,0,0,0,0,0,0,58,1,84.0
1285898031,M,ND,MD,Emergency Medicine,0,0,0,22,0,0,0,0,0,0,0,15,1,37.0
1396065405,F,OK,MD,Internal Medicine,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1295085587,F,NC,FNP,Nurse Practitioner,0,0,60,117,58,554,14,59,63,239,169,80,1,1413.0
1225096274,F,MA,MD,Emergency Medicine,0,0,0,0,0,0,0,0,13,0,0,0,1,13.0
1518953249,M,WI,MD,Family Practice,0,0,21,135,0,0,0,0,30,0,0,73,1,259.0
1265790836,F,CA,DO,Internal Medicine,0,0,0,24,0,0,0,0,0,0,0,15,1,39.0
1174522379,M,IL,DPM,Podiatry,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1477523140,M,PA,DO,Internal Medicine,16,14,75,350,0,0,41,161,157,131,58,128,1,1131.0
1780811521,M,PA,MD,Family Practice,0,0,0,64,0,0,0,0,11,22,12,22,1,131.0
1265434849,M,MI,MD,Family Practice,54,0,42,136,0,0,0,0,0,0,0,37,1,269.0
1407847833,M,WV,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,28,1,28.0
1982701272,M,CA,DPM,Podiatry,0,0,0,24,0,0,0,0,40,0,0,0,1,64.0
1801989827,M,PR,MD,General Surgery,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1760466759,F,VA,MD,Emergency Medicine,0,0,0,119,0,0,0,0,54,18,0,149,1,340.0
1023043635,M,CA,MD,Internal Medicine,15,16,0,81,0,0,0,0,0,0,0,0,1,112.0
1790738060,F,WA,MD,Cardiology,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1609960079,M,WA,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1720190937,F,NH,ARANP,Nurse Practitioner,0,33,132,56,0,0,19,32,12,86,29,66,1,465.0
1235103243,M,NJ,MD,Cardiology,0,0,0,0,0,0,0,0,0,0,0,30,1,30.0
1740236850,M,AL,MD,Emergency Medicine,0,0,0,166,0,0,0,0,22,0,0,40,1,228.0
1972528719,F,OH,MD,Infectious Disease,0,0,0,0,0,0,0,12,70,0,0,25,1,107.0
1811962988,F,AK,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,14,13,0,0,1,27.0
1922030824,F,MD,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1487679361,M,CA,MD,Neurology,0,0,0,23,0,0,0,0,0,0,0,21,1,44.0
1962440511,M,MI,MD,Family Practice,0,0,0,140,0,0,0,0,0,0,0,49,1,189.0
1659481869,M,CA,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1992093827,F,NY,DO,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1255326211,M,MI,MD,Orthopedic Surgery,0,0,0,158,0,0,0,0,59,0,0,13,1,230.0
1134393945,M,PA,DMD,Maxillofacial Surgery,33,0,0,25,0,0,0,0,0,0,0,0,1,58.0
1740507367,F,CA,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1679566830,M,LA,MD,Family Practice,0,0,0,52,0,0,0,0,0,0,0,48,1,100.0
1033128574,M,MD,MD,Internal Medicine,0,0,0,32,0,0,0,0,35,0,15,18,1,100.0
1124020185,M,TX,MD,Orthopedic Surgery,0,0,0,49,0,0,0,0,0,0,0,0,1,49.0
1548364060,F,IL,,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1811911993,M,WI,MD,General Surgery,0,0,0,19,0,0,0,0,0,0,0,0,1,19.0
1124059399,F,AL,MD,Family Practice,0,0,0,97,0,0,0,0,0,0,0,108,1,205.0
1033166293,F,MA,MD,Internal Medicine,0,0,0,44,0,0,0,0,0,0,0,27,1,71.0
1568751790,M,OH,MD,Family Medicine,0,0,0,12,0,0,0,0,0,0,0,0,1,12.0
1609877885,M,NY,MD,Family Practice,0,0,17,79,0,0,0,0,40,36,0,0,1,172.0
1306876297,M,IL,MD,Hand Surgery,0,0,0,94,0,0,0,0,0,0,0,0,1,94.0
1851337547,M,AL,MD,Internal Medicine,33,0,35,355,16,27,0,59,0,0,0,211,1,736.0
1245568740,M,MD,MBBCH,Neurology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1174516751,M,IN,MD,Geriatric Medicine,0,0,0,62,0,0,0,0,0,0,0,16,1,78.0
1942492764,F,MN,MD,Internal Medicine,0,0,0,21,0,0,0,0,0,0,0,33,1,54.0
1255334835,M,OK,DDS,Dentist,0,0,0,0,0,0,0,0,17,0,0,0,1,17.0
1801993811,M,VT,MD,Medical Oncology,0,0,59,32,49,41,0,0,26,55,0,42,1,304.0
1306050745,F,TX,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1043290117,M,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1912999509,M,AZ,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1477765014,M,IL,MD,Orthopedic Surgery,0,0,0,86,0,0,0,0,0,0,0,46,1,132.0
1154409134,M,TX,DDS,Dentist,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1700825981,M,MN,NP,Nurse Practitioner,0,0,0,28,0,0,0,0,0,0,0,0,1,28.0
1346592078,F,OH,NPC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1538118013,F,OH,PAC,Physician Assistant,0,0,0,93,0,0,0,0,29,0,0,0,1,122.0
1083832307,M,PA,DMD,Dentist,18,0,0,0,0,0,0,0,0,0,0,0,1,18.0
1881712453,F,NJ,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1194009514,F,GA,FNPBC,Nurse Practitioner,0,19,0,72,0,0,0,0,0,0,0,68,1,159.0
1093020513,M,NY,DO,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,52,1,52.0
1871577460,M,SC,MD,Internal Medicine,0,0,22,86,0,0,0,16,89,72,21,167,1,473.0
1437118106,M,MI,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1588961296,F,TN,FNPBC,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1679573273,F,PA,CRNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1174587232,F,PA,CRNP,Nurse Practitioner,0,0,0,32,0,0,0,0,38,0,17,37,1,124.0
1346379120,M,CO,MD,General Surgery,0,0,0,70,0,0,0,0,0,0,0,0,1,70.0
1700958659,M,OK,MD,Orthopedic Surgery,24,0,135,298,0,0,0,40,83,44,34,64,1,722.0
1003992314,M,TX,DDS,Dentist,17,0,0,13,0,0,0,0,0,0,0,0,1,30.0
1821051467,F,SC,MD,Family Practice,0,32,0,679,16,0,12,12,106,19,0,481,1,1357.0
1740261676,M,CO,MD,Orthopedic Surgery,0,0,0,0,0,0,0,0,0,12,0,0,1,12.0
1033403381,F,OH,FNPC,Nurse Practitioner,0,0,0,31,0,0,0,0,36,34,0,41,1,142.0
1649430950,M,NJ,DO,Emergency Medicine,0,0,0,0,0,0,0,0,13,0,0,0,1,13.0
1811004369,M,WI,MD,Internal Medicine,37,0,16,215,0,0,0,39,122,67,31,124,1,651.0
1669461687,M,FL,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,38,1,38.0
1346682242,F,NY,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1013357383,M,PA,DPM,Podiatry,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1629087531,M,TX,MD,Internal Medicine,0,0,0,30,0,0,0,0,0,0,0,13,1,43.0
1396898029,M,CA,PAC,Physician Assistant,17,0,0,0,0,0,0,0,0,0,0,0,1,17.0
1972694552,M,TX,DDS,Dentist,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1851468367,F,UT,MD,Internal Medicine,0,0,79,273,26,69,26,23,63,40,16,70,1,685.0
1275849051,M,MD,MD,Internal Medicine,0,0,0,18,0,0,0,0,14,35,0,32,1,99.0
1043298342,M,MI,DO,Emergency Medicine,0,0,0,39,0,0,0,0,0,0,0,0,1,39.0
1326353517,F,AZ,ACNP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1073760187,M,TX,MD,Radiation Oncology,0,0,0,31,0,0,0,0,0,0,0,0,1,31.0
1992747836,M,MT,MD,Family Practice,15,0,23,297,13,0,0,13,44,32,0,38,1,475.0
1902245798,M,SC,MD,Family Practice,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1841223716,M,CA,MD,Hematology/Oncology,0,0,0,17,0,0,0,0,11,11,0,0,1,39.0
1366552838,M,WA,MD,Family Practice,19,0,0,34,0,19,14,0,50,20,0,31,1,187.0
1124020664,M,MI,MD,Internal Medicine,23,0,0,78,0,0,0,0,0,0,0,13,1,114.0
1366477408,F,AZ,FNP,Nurse Practitioner,0,0,0,62,0,0,0,24,15,15,0,51,1,167.0
1497730535,F,IN,NP,Nurse Practitioner,32,0,0,0,0,0,0,0,0,0,0,0,1,32.0
1518133297,F,MI,MD,Emergency Medicine,0,0,0,0,0,0,0,0,14,0,0,0,1,14.0
1063440907,M,AZ,DO,Internal Medicine,0,37,0,259,0,0,0,14,98,64,0,69,1,541.0
1750325361,M,VA,DDS,Oral Surgery (dentists only),18,0,0,17,0,0,0,0,0,0,0,0,1,35.0
1356612030,M,NE,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,13,1,13.0
1447468590,M,NE,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1083965651,F,TN,PAC,Physician Assistant,0,0,0,15,0,0,0,0,0,0,0,0,1,15.0
1679680045,M,AZ,PA,Physician Assistant,0,0,0,26,0,0,0,0,13,0,0,0,1,39.0
1578619474,M,AZ,MD,Family Practice,14,18,0,114,0,0,0,0,44,0,0,58,1,248.0
1467891358,M,CT,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,12,1,12.0
1780776344,F,CT,APRN,Nurse Practitioner,17,0,33,76,39,0,0,0,85,33,19,162,1,464.0
1942282215,M,IL,MD,Cardiology,0,0,0,17,0,0,0,0,0,0,0,12,1,29.0
1598982316,M,KS,MD,General Surgery,0,0,0,49,0,0,0,0,0,0,0,0,1,49.0
1992956742,F,TX,RPAC,Physician Assistant,0,0,0,55,0,0,0,0,0,0,0,40,1,95.0
1851451439,M,CA,MD,Orthopedic Surgery,0,0,0,80,0,0,0,0,15,0,0,29,1,124.0
1528150539,F,CA,GNPC,Nurse Practitioner,18,0,0,71,15,46,13,16,60,0,0,0,1,239.0
1477522407,M,FL,MD,Neurology,0,0,0,0,0,0,0,0,12,0,0,0,1,12.0
1760445530,M,MA,MD,Orthopedic Surgery,0,0,0,54,0,0,0,0,0,62,0,22,1,138.0
1417144577,F,IL,MD,Internal Medicine,20,0,100,210,0,0,0,0,0,0,0,205,1,535.0
1528291762,F,MD,PAC,Physician Assistant,0,0,0,15,0,0,0,0,0,11,0,42,1,68.0
1205804069,M,CA,MD,Family Practice,0,0,0,57,0,0,0,0,0,0,0,16,1,73.0
1053417238,M,IL,MD,Pulmonary Disease,0,0,0,18,0,0,0,0,0,0,0,0,1,18.0
1356440325,M,TX,MD,Orthopedic Surgery,12,0,0,18,0,0,0,0,0,0,0,0,1,30.0
1649378712,F,TX,APN,Nurse Practitioner,0,0,0,21,0,0,0,0,0,0,0,0,1,21.0
1477615466,M,NJ,DOMD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,18,1,18.0
1992097315,F,WI,PAC,Physician Assistant,0,0,0,44,0,0,0,0,0,0,0,0,1,44.0
1154447381,M,CA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1407155666,F,FL,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,11,1,11.0
1851628218,M,UT,PACMSPAC,Physician Assistant,0,0,0,0,0,0,0,0,0,15,0,0,1,15.0
1922098904,M,CT,MD,Orthopedic Surgery,0,0,0,45,0,0,0,0,0,0,0,0,1,45.0
1467638544,F,MO,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,19,1,19.0
1013158922,M,MA,MD,Emergency Medicine,0,0,0,0,0,0,0,0,0,15,0,0,1,15.0
1033143318,M,WI,MD,Emergency Medicine,0,0,0,0,0,0,0,0,50,0,0,42,1,92.0
1396078002,F,NV,DOMPH,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,14,1,14.0
1396805081,M,MD,PAC,Physician Assistant,0,30,23,93,0,29,0,19,11,128,0,16,1,349.0
1346389715,M,MT,MD,Internal Medicine,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1891786224,M,MN,DDS,Maxillofacial Surgery,17,0,0,89,0,0,0,0,13,0,0,0,1,119.0
1174895502,F,MO,PA,Physician Assistant,0,0,0,38,0,0,0,0,0,0,0,0,1,38.0
1568626034,F,NY,DPM,Podiatry,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1770801581,F,NY,MD,Geriatric Medicine,0,0,0,0,0,0,0,0,0,0,0,67,1,67.0
1326019175,M,NJ,DO,Family Practice,18,0,0,12,0,0,0,0,36,0,0,36,1,102.0
1447405683,F,NY,MD,Family Practice,0,0,13,43,0,0,0,13,13,0,0,0,1,82.0
1326275058,M,MA,DO,Emergency Medicine,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1225063449,F,AL,MD,Emergency Medicine,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1629120811,F,FL,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1609820604,M,RI,MD,Dermatology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1730131210,M,AL,MD,Gynecological/Oncology,0,0,0,54,0,0,0,0,14,0,0,0,1,68.0
1326061318,M,CA,MD,Neurology,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1104113570,M,PA,MD,Internal Medicine,0,0,0,30,0,0,0,0,13,12,0,0,1,55.0
1427173616,M,PR,MD,General Practice,0,0,0,0,0,0,0,0,0,0,0,19,1,19.0
1497783054,M,NY,DO,Internal Medicine,33,13,19,61,0,0,0,36,111,83,14,104,1,474.0
1770809204,M,WI,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,17,0,0,1,17.0
1003873142,F,OR,PAC,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1770664500,F,MA,,Physician Assistant,0,0,0,25,0,0,0,0,0,14,0,0,1,39.0
1588641500,M,NC,MD,Otolaryngology,0,0,0,0,0,0,0,0,11,0,0,0,1,11.0
1952391625,M,PA,PHDNPC,Nurse Practitioner,0,0,19,20,0,0,0,0,29,0,0,0,1,68.0
1376573188,F,CA,NP,Family Practice,0,0,0,13,0,0,0,0,0,0,0,0,1,13.0
1689776213,M,FL,MD,Geriatric Medicine,0,0,47,40,0,0,0,45,32,20,0,116,1,300.0
1487690913,M,MO,MD,Family Practice,0,16,0,117,0,0,0,0,0,0,0,165,1,298.0
1962491829,M,TX,MD,Family Practice,0,32,20,224,0,0,0,0,0,0,0,101,1,377.0
1336193598,F,ID,FNP,Nurse Practitioner,25,0,0,81,0,0,0,0,0,12,0,25,1,143.0
1548581978,F,MI,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1326026154,M,OH,MD,Hematology/Oncology,0,0,0,0,0,0,0,0,22,0,0,0,1,22.0
1891736898,M,PA,MD,Family Practice,0,27,13,83,0,0,0,0,26,94,71,0,1,314.0
1548560659,M,OH,,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1710165303,F,OR,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1295094068,F,TX,MD,Emergency Medicine,0,0,0,58,0,0,0,0,0,0,0,0,1,58.0
1952318271,M,AR,MD,General Surgery,0,0,0,61,0,0,0,0,0,0,0,0,1,61.0
1659337129,M,GA,MD,Radiation Oncology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1326368473,F,TX,MD,Family Practice,0,0,0,47,0,0,0,0,0,0,0,70,1,117.0
1528326329,M,DC,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,24,1,24.0
1538344809,M,TX,DPM,Podiatry,0,0,0,32,0,0,0,0,0,0,0,0,1,32.0
1225184765,M,WI,MD,Internal Medicine,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1013905017,M,CA,MD,Internal Medicine,125,0,0,22,0,0,0,0,0,0,0,29,1,176.0
1982600623,M,TX,MD,Internal Medicine,0,0,0,109,0,0,0,0,14,0,0,75,1,198.0
1205945003,F,CA,MD,Orthopedic Surgery,0,0,0,14,0,0,0,0,27,0,0,11,1,52.0
1376546861,M,TX,MD,Medical Oncology,0,0,0,22,0,0,0,15,0,0,0,0,1,37.0
1235110693,M,OH,MD,General Surgery,0,0,0,152,0,0,0,0,0,0,0,0,1,152.0
1871604702,F,VT,ANP,Nurse Practitioner,0,0,49,56,0,0,0,0,0,16,0,43,1,164.0
1225130800,M,GA,MD,Urology,0,0,0,58,0,0,0,0,18,0,0,0,1,76.0
1891006490,M,FL,MD,Family Practice,0,0,0,0,0,0,0,0,40,12,0,51,1,103.0
1760594386,M,CT,MD,Rheumatology,0,0,0,14,0,0,0,0,0,0,0,81,1,95.0
1356314694,M,WA,DDS,Dentist,0,0,0,24,0,0,0,0,0,0,0,0,1,24.0
1598702250,F,MI,MD,General Surgery,0,0,0,29,0,0,0,0,0,0,0,0,1,29.0
1265481113,M,TX,MD,Family Practice,13,0,49,312,0,11,0,23,0,0,0,127,1,535.0
1457465676,M,IL,MD,Internal Medicine,0,0,0,154,0,0,0,0,21,15,15,19,1,224.0
1356403109,M,PA,DENTIST,Dentist,75,0,0,0,0,0,0,0,0,0,0,0,1,75.0
1881853919,M,MD,MD,Internal Medicine,0,0,0,25,0,0,0,0,11,13,0,37,1,86.0
1700032398,F,NC,DDS,Dentist,23,0,0,0,0,0,0,0,0,0,0,0,1,23.0
1134280126,M,TX,MD,Orthopedic Surgery,16,0,0,138,0,0,0,0,0,0,0,44,1,198.0
1184796393,F,PR,MD,General Practice,0,0,0,0,0,0,0,0,0,0,0,56,1,56.0
1891923793,F,CT,PA,Physician Assistant,0,0,0,0,0,0,0,0,12,0,0,0,1,12.0
1548498975,M,NC,DO,General Surgery,0,0,0,0,0,0,0,0,34,0,0,0,1,34.0
1134174030,F,PA,PA,Physician Assistant,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1205000122,F,CA,MD,Hematology/Oncology,0,0,0,51,0,0,11,0,0,0,0,15,1,77.0
1528078698,M,PA,MD,Hematology/Oncology,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1649204306,M,KY,MD,Anesthesiology,0,0,100,355,15,64,55,150,409,271,38,105,1,1562.0
1396711529,M,WA,MD,Obstetrics/Gynecology,0,0,0,33,0,0,0,0,0,0,0,0,1,33.0
1386890879,F,MI,NP,Nurse Practitioner,0,0,0,30,0,0,0,0,0,0,0,0,1,30.0
1821011594,M,IN,MD,Nephrology,0,0,0,16,0,0,0,0,0,0,0,0,1,16.0
1942335146,M,WA,MD,Emergency Medicine,0,0,0,21,0,0,0,0,0,11,0,0,1,32.0
1225339344,F,WI,FNPAPNP,Nurse Practitioner,0,0,15,25,0,0,0,0,0,0,0,13,1,53.0
1982711412,M,WI,MD,General Surgery,0,0,0,40,0,0,0,0,0,0,0,0,1,40.0
1518381466,F,MD,ANP,Nurse Practitioner,28,0,0,61,0,0,0,0,48,109,0,187,1,433.0
1346451051,M,OH,MD,Internal Medicine,0,0,12,18,0,0,0,12,0,37,12,0,1,91.0
1952382830,F,FL,MD,Family Practice,0,0,0,34,0,0,0,0,0,0,0,59,1,93.0
1952633547,F,CA,NP,Nurse Practitioner,0,0,0,0,0,0,0,0,0,0,0,17,1,17.0
1619946068,M,OK,DO,Radiation Oncology,0,0,0,20,0,0,0,0,0,0,0,0,1,20.0
1154369270,M,GA,MD,Family Practice,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1417395088,M,NC,MD,Student in an Organized Health Care Education/Training Program,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1053301309,M,NJ,MD,Anesthesiology,0,0,39,82,31,0,13,80,174,31,0,23,1,473.0
1558377754,M,NJ,MD,Emergency Medicine,0,0,0,0,0,0,0,0,16,0,0,0,1,16.0
1578715637,F,TX,PA,Physician Assistant,0,0,0,12,0,0,0,0,0,0,0,13,1,25.0
1366456881,F,FL,MD,Family Practice,0,0,0,89,0,0,0,0,16,0,0,30,1,135.0
1730298886,M,IL,MD,Internal Medicine,46,0,16,213,0,0,0,0,0,0,0,110,1,385.0
1639263106,F,GA,MD,Emergency Medicine,0,0,0,82,0,0,0,0,12,0,0,44,1,138.0
1093787319,F,NY,MD,Internal Medicine,0,0,33,54,0,0,0,0,33,0,13,45,1,178.0
1477713535,M,KS,MD,Orthopedic Surgery,0,0,0,23,0,0,0,0,11,0,0,14,1,48.0
1437137783,F,IA,PAC,Physician Assistant,0,0,0,23,0,0,0,0,0,0,0,0,1,23.0
